"commentId","commentUrl","text","likesCount","threadingDepth"
"2046692769485953","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid038BGWSPvWE12fc5Q51X44gRxmvzmqSipivCxhCxH4Pt4ozbm8jrnacs24SAWkUUAVl?comment_id=2046692769485953","https://www.facebook.com/share/1H85NyDJso/","0","0"
"887220010769389","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02QHfqkQhGwy4ZjpNN5CoTViWZBCQhRoT9W4PAA3ghbV6Cebtf4zSoAKj2zN8K9Ducl?comment_id=887220010769389","Feel ko Ikaw ito nakch cassiee  Xander 😝🫣","0","0"
"1921766408424493","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02QHfqkQhGwy4ZjpNN5CoTViWZBCQhRoT9W4PAA3ghbV6Cebtf4zSoAKj2zN8K9Ducl?comment_id=1921766408424493","Dave Montemayor  Brian Delos Santos ??","1","0"
"1953127582752318","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02iuDJD1tZihBPgLNTjTE9UfKhx9HL5sjvoQEidVSkXbQopSNgezAKhobS3Q3pSxW8l?comment_id=1953127582752318","i’m interested po!","0","0"
"1374649064452831","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0yLJsSTC9GMxKpvxfp58mfiHzcxXZiDjnTqTicK7CUc9oNm23V6X67oaHMDVbFBBpl?comment_id=1374649064452831","Chanchan?","1","0"
"910065908124494","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0LTDBt2qd8UAnehBrmRovXdamuCWwYHXX918D7WmdJG6gHRFi1BxJWeMX8CqMHp1ul?comment_id=910065908124494","pm po","0","0"
"2296026867529584","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02zphBCmvp1gyhU3V6bpjUzEnV5Y7LkT6U3AoV6v5b4cSbuhAnKPGMVAELMivTqsuul?comment_id=2296026867529584","Uh? I'm sorry, what? What's with the 'sana single' thing, it's creepy though. She's in SHS and you're in what, college???","0","0"
"1930496057878253","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02zphBCmvp1gyhU3V6bpjUzEnV5Y7LkT6U3AoV6v5b4cSbuhAnKPGMVAELMivTqsuul?comment_id=1930496057878253","lol grabe na inheat mo boss HAHHAHAHHAHAHAHHAHAAH isadiri mo nalang yang kagatulan mo gamiton mong pamparaos mga ka block mate mo iyo mn sana","0","0"
"1402292564938137","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1402292564938137","Kalma","0","0"
"1371314704737447","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1371314704737447","oo raw, baks","4","0"
"1248810057071299","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1248810057071299","Nooo. Anonymous syaa","0","0"
"1113461044027026","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0RYWoYp17bnKP1QzMSq2DA5r5mbFiEbti4jxfL7hLvfeqfi2h1QGQm1T1VcTU6zcUl?comment_id=1113461044027026","is this in terms of acads or relationship?

if it's in terms of relationship, then no. they don't regret on what they're doing, because they wouldn't have done it in the first place if they're regretting it—they would also realized that it's wrong if they regret it and stop doing it. they will regret it once they got caught because that's when the realization comes in, that they're wrong.

in terms of acads, yess they're regretting it—especially if they got caught. but maybe they're doing it to survive, i'm not saying that it's normal or it's right, but i do understand them at least. the guilt they be having once they cheat on exam or quiz. we just have to see their point of view of why they are doing it. 

that's all. thank you.","3","0"
